
id,query,answer
vodafone-new-number-documents,νέος αριθμός,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,δικαιολογητικά,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,υπεύθυνη δήλωση,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,προσωπικά δεδομένα,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,ταυτότητα,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,SIM,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,ti xreiazetai gia neo arithmo vodafone,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,thelo neo noumero vodafone,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,thelo neo noumero vodafone cu,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,neos arithmos vodafone,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,neos arithmos vodafone cu,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,neo arithmos vodafone,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,neo arithmo vodafone cu,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,vodafone cu neo arithmo,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,vodafone cu new number,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,ti xreiazetai gia neo arithmo vodafone cu,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,fotografia sim,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,fwtografia sim,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-new-number-documents,ti prepei na fainetai stin fotografia sim,"Συμπληρώνετε με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για νέο αριθμό Vodafone CU χρειάζεται υπεύθυνη δήλωση καρτοκινητής σύνδεσης, παράρτημα προσωπικών δεδομένων, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο αστυνομικής ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της κάρτας SIM.
Αν στέλνετε φωτογραφία SIM, να είναι καθαρή και να φαίνονται ο αριθμός SIM, το barcode και το λογότυπο του παρόχου."
vodafone-portability-documents,Τι χρειάζεται για φορητότητα σε Vodafone CU;,"Συμπληρώνετε το αίτημα φορητότητας με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για φορητότητα σε Vodafone CU συμπληρώνετε το έντυπο 'Αίτημα Ενεργοποίησης Υπηρεσιών Φορητότητας' ως φυσικό πρόσωπο, εκτός αν αφορά εταιρεία, και γράφετε ονοματεπώνυμο συνδρομητή, ΑΦΜ, αριθμό τηλεφώνου που θα ενεργοποιηθεί, αριθμό επικοινωνίας, ημερομηνία και υπογραφή.
Αν θέλετε άμεση ενεργοποίηση, επιλέγετε 'ΑΜΕΣΑ'· αν η διαδικασία ζητά προγραμματισμό, επιλέγετε 'ΜΕΤΑ ΑΠΟ 14 ΗΜΕΡΕΣ'.
Χρειάζεται επίσης υπεύθυνη δήλωση καρτοκινητής, παράρτημα προσωπικών δεδομένων, έντυπο φορητότητας αριθμού Vodafone, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της νέας SIM.
Προσοχή: ο αριθμός που μεταφέρεται πρέπει να είναι δηλωμένος στο όνομα του αιτούντος.
Αν είναι σε άλλο όνομα, η φορητότητα δεν προχωρά μέχρι να γίνει αλλαγή κατόχου ή να κάνει αίτηση ο νόμιμος κάτοχος."
vodafone-portability-documents,Vodafone,"Συμπληρώνετε το αίτημα φορητότητας με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για φορητότητα σε Vodafone CU συμπληρώνετε το έντυπο 'Αίτημα Ενεργοποίησης Υπηρεσιών Φορητότητας' ως φυσικό πρόσωπο, εκτός αν αφορά εταιρεία, και γράφετε ονοματεπώνυμο συνδρομητή, ΑΦΜ, αριθμό τηλεφώνου που θα ενεργοποιηθεί, αριθμό επικοινωνίας, ημερομηνία και υπογραφή.
Αν θέλετε άμεση ενεργοποίηση, επιλέγετε 'ΑΜΕΣΑ'· αν η διαδικασία ζητά προγραμματισμό, επιλέγετε 'ΜΕΤΑ ΑΠΟ 14 ΗΜΕΡΕΣ'.
Χρειάζεται επίσης υπεύθυνη δήλωση καρτοκινητής, παράρτημα προσωπικών δεδομένων, έντυπο φορητότητας αριθμού Vodafone, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της νέας SIM.
Προσοχή: ο αριθμός που μεταφέρεται πρέπει να είναι δηλωμένος στο όνομα του αιτούντος.
Αν είναι σε άλλο όνομα, η φορητότητα δεν προχωρά μέχρι να γίνει αλλαγή κατόχου ή να κάνει αίτηση ο νόμιμος κάτοχος."
vodafone-portability-documents,φορητότητα,"Συμπληρώνετε το αίτημα φορητότητας με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για φορητότητα σε Vodafone CU συμπληρώνετε το έντυπο 'Αίτημα Ενεργοποίησης Υπηρεσιών Φορητότητας' ως φυσικό πρόσωπο, εκτός αν αφορά εταιρεία, και γράφετε ονοματεπώνυμο συνδρομητή, ΑΦΜ, αριθμό τηλεφώνου που θα ενεργοποιηθεί, αριθμό επικοινωνίας, ημερομηνία και υπογραφή.
Αν θέλετε άμεση ενεργοποίηση, επιλέγετε 'ΑΜΕΣΑ'· αν η διαδικασία ζητά προγραμματισμό, επιλέγετε 'ΜΕΤΑ ΑΠΟ 14 ΗΜΕΡΕΣ'.
Χρειάζεται επίσης υπεύθυνη δήλωση καρτοκινητής, παράρτημα προσωπικών δεδομένων, έντυπο φορητότητας αριθμού Vodafone, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της νέας SIM.
Προσοχή: ο αριθμός που μεταφέρεται πρέπει να είναι δηλωμένος στο όνομα του αιτούντος.
Αν είναι σε άλλο όνομα, η φορητότητα δεν προχωρά μέχρι να γίνει αλλαγή κατόχου ή να κάνει αίτηση ο νόμιμος κάτοχος."
vodafone-portability-documents,μεταφορά αριθμού,"Συμπληρώνετε το αίτημα φορητότητας με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για φορητότητα σε Vodafone CU συμπληρώνετε το έντυπο 'Αίτημα Ενεργοποίησης Υπηρεσιών Φορητότητας' ως φυσικό πρόσωπο, εκτός αν αφορά εταιρεία, και γράφετε ονοματεπώνυμο συνδρομητή, ΑΦΜ, αριθμό τηλεφώνου που θα ενεργοποιηθεί, αριθμό επικοινωνίας, ημερομηνία και υπογραφή.
Αν θέλετε άμεση ενεργοποίηση, επιλέγετε 'ΑΜΕΣΑ'· αν η διαδικασία ζητά προγραμματισμό, επιλέγετε 'ΜΕΤΑ ΑΠΟ 14 ΗΜΕΡΕΣ'.
Χρειάζεται επίσης υπεύθυνη δήλωση καρτοκινητής, παράρτημα προσωπικών δεδομένων, έντυπο φορητότητας αριθμού Vodafone, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της νέας SIM.
Προσοχή: ο αριθμός που μεταφέρεται πρέπει να είναι δηλωμένος στο όνομα του αιτούντος.
Αν είναι σε άλλο όνομα, η φορητότητα δεν προχωρά μέχρι να γίνει αλλαγή κατόχου ή να κάνει αίτηση ο νόμιμος κάτοχος."
vodafone-portability-documents,δικαιολογητικά,"Συμπληρώνετε το αίτημα φορητότητας με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για φορητότητα σε Vodafone CU συμπληρώνετε το έντυπο 'Αίτημα Ενεργοποίησης Υπηρεσιών Φορητότητας' ως φυσικό πρόσωπο, εκτός αν αφορά εταιρεία, και γράφετε ονοματεπώνυμο συνδρομητή, ΑΦΜ, αριθμό τηλεφώνου που θα ενεργοποιηθεί, αριθμό επικοινωνίας, ημερομηνία και υπογραφή.
Αν θέλετε άμεση ενεργοποίηση, επιλέγετε 'ΑΜΕΣΑ'· αν η διαδικασία ζητά προγραμματισμό, επιλέγετε 'ΜΕΤΑ ΑΠΟ 14 ΗΜΕΡΕΣ'.
Χρειάζεται επίσης υπεύθυνη δήλωση καρτοκινητής, παράρτημα προσωπικών δεδομένων, έντυπο φορητότητας αριθμού Vodafone, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της νέας SIM.
Προσοχή: ο αριθμός που μεταφέρεται πρέπει να είναι δηλωμένος στο όνομα του αιτούντος.
Αν είναι σε άλλο όνομα, η φορητότητα δεν προχωρά μέχρι να γίνει αλλαγή κατόχου ή να κάνει αίτηση ο νόμιμος κάτοχος."
vodafone-portability-documents,έντυπο φορητότητας,"Συμπληρώνετε το αίτημα φορητότητας με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για φορητότητα σε Vodafone CU συμπληρώνετε το έντυπο 'Αίτημα Ενεργοποίησης Υπηρεσιών Φορητότητας' ως φυσικό πρόσωπο, εκτός αν αφορά εταιρεία, και γράφετε ονοματεπώνυμο συνδρομητή, ΑΦΜ, αριθμό τηλεφώνου που θα ενεργοποιηθεί, αριθμό επικοινωνίας, ημερομηνία και υπογραφή.
Αν θέλετε άμεση ενεργοποίηση, επιλέγετε 'ΑΜΕΣΑ'· αν η διαδικασία ζητά προγραμματισμό, επιλέγετε 'ΜΕΤΑ ΑΠΟ 14 ΗΜΕΡΕΣ'.
Χρειάζεται επίσης υπεύθυνη δήλωση καρτοκινητής, παράρτημα προσωπικών δεδομένων, έντυπο φορητότητας αριθμού Vodafone, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της νέας SIM.
Προσοχή: ο αριθμός που μεταφέρεται πρέπει να είναι δηλωμένος στο όνομα του αιτούντος.
Αν είναι σε άλλο όνομα, η φορητότητα δεν προχωρά μέχρι να γίνει αλλαγή κατόχου ή να κάνει αίτηση ο νόμιμος κάτοχος."
vodafone-portability-documents,SIM,"Συμπληρώνετε το αίτημα φορητότητας με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για φορητότητα σε Vodafone CU συμπληρώνετε το έντυπο 'Αίτημα Ενεργοποίησης Υπηρεσιών Φορητότητας' ως φυσικό πρόσωπο, εκτός αν αφορά εταιρεία, και γράφετε ονοματεπώνυμο συνδρομητή, ΑΦΜ, αριθμό τηλεφώνου που θα ενεργοποιηθεί, αριθμό επικοινωνίας, ημερομηνία και υπογραφή.
Αν θέλετε άμεση ενεργοποίηση, επιλέγετε 'ΑΜΕΣΑ'· αν η διαδικασία ζητά προγραμματισμό, επιλέγετε 'ΜΕΤΑ ΑΠΟ 14 ΗΜΕΡΕΣ'.
Χρειάζεται επίσης υπεύθυνη δήλωση καρτοκινητής, παράρτημα προσωπικών δεδομένων, έντυπο φορητότητας αριθμού Vodafone, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της νέας SIM.
Προσοχή: ο αριθμός που μεταφέρεται πρέπει να είναι δηλωμένος στο όνομα του αιτούντος.
Αν είναι σε άλλο όνομα, η φορητότητα δεν προχωρά μέχρι να γίνει αλλαγή κατόχου ή να κάνει αίτηση ο νόμιμος κάτοχος."
vodafone-portability-documents,foritotita vodafone,"Συμπληρώνετε το αίτημα φορητότητας με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για φορητότητα σε Vodafone CU συμπληρώνετε το έντυπο 'Αίτημα Ενεργοποίησης Υπηρεσιών Φορητότητας' ως φυσικό πρόσωπο, εκτός αν αφορά εταιρεία, και γράφετε ονοματεπώνυμο συνδρομητή, ΑΦΜ, αριθμό τηλεφώνου που θα ενεργοποιηθεί, αριθμό επικοινωνίας, ημερομηνία και υπογραφή.
Αν θέλετε άμεση ενεργοποίηση, επιλέγετε 'ΑΜΕΣΑ'· αν η διαδικασία ζητά προγραμματισμό, επιλέγετε 'ΜΕΤΑ ΑΠΟ 14 ΗΜΕΡΕΣ'.
Χρειάζεται επίσης υπεύθυνη δήλωση καρτοκινητής, παράρτημα προσωπικών δεδομένων, έντυπο φορητότητας αριθμού Vodafone, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της νέας SIM.
Προσοχή: ο αριθμός που μεταφέρεται πρέπει να είναι δηλωμένος στο όνομα του αιτούντος.
Αν είναι σε άλλο όνομα, η φορητότητα δεν προχωρά μέχρι να γίνει αλλαγή κατόχου ή να κάνει αίτηση ο νόμιμος κάτοχος."
vodafone-portability-documents,foritotita vodafone cu,"Συμπληρώνετε το αίτημα φορητότητας με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για φορητότητα σε Vodafone CU συμπληρώνετε το έντυπο 'Αίτημα Ενεργοποίησης Υπηρεσιών Φορητότητας' ως φυσικό πρόσωπο, εκτός αν αφορά εταιρεία, και γράφετε ονοματεπώνυμο συνδρομητή, ΑΦΜ, αριθμό τηλεφώνου που θα ενεργοποιηθεί, αριθμό επικοινωνίας, ημερομηνία και υπογραφή.
Αν θέλετε άμεση ενεργοποίηση, επιλέγετε 'ΑΜΕΣΑ'· αν η διαδικασία ζητά προγραμματισμό, επιλέγετε 'ΜΕΤΑ ΑΠΟ 14 ΗΜΕΡΕΣ'.
Χρειάζεται επίσης υπεύθυνη δήλωση καρτοκινητής, παράρτημα προσωπικών δεδομένων, έντυπο φορητότητας αριθμού Vodafone, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της νέας SIM.
Προσοχή: ο αριθμός που μεταφέρεται πρέπει να είναι δηλωμένος στο όνομα του αιτούντος.
Αν είναι σε άλλο όνομα, η φορητότητα δεν προχωρά μέχρι να γίνει αλλαγή κατόχου ή να κάνει αίτηση ο νόμιμος κάτοχος."
vodafone-portability-documents,thelo foritotita vodafone,"Συμπληρώνετε το αίτημα φορητότητας με τα δικά σας στοιχεία, ακριβώς όπως αναγράφονται στην ταυτότητα και στο ΑΦΜ σας.
Για φορητότητα σε Vodafone CU συμπληρώνετε το έντυπο 'Αίτημα Ενεργοποίησης Υπηρεσιών Φορητότητας' ως φυσικό πρόσωπο, εκτός αν αφορά εταιρεία, και γράφετε ονοματεπώνυμο συνδρομητή, ΑΦΜ, αριθμό τηλεφώνου που θα ενεργοποιηθεί, αριθμό επικοινωνίας, ημερομηνία και υπογραφή.
Αν θέλετε άμεση ενεργοποίηση, επιλέγετε 'ΑΜΕΣΑ'· αν η διαδικασία ζητά προγραμματισμό, επιλέγετε 'ΜΕΤΑ ΑΠΟ 14 ΗΜΕΡΕΣ'.
Χρειάζεται επίσης υπεύθυνη δήλωση καρτοκινητής, παράρτημα προσωπικών δεδομένων, έντυπο φορητότητας αριθμού Vodafone, επικύρωση της υπεύθυνης δήλωσης μέσω gov.gr ή ΚΕΠ, κατάθεση 100€, φωτογραφία ή αντίγραφο ταυτότητας, αποδεικτικό κατάθεσης και παραλαβή της νέας SIM.
Προσοχή: ο αριθμός που μεταφέρεται πρέπει να είναι δηλωμένος στο όνομα του αιτούντος.
Αν είναι σε άλλο όνομα, η φορητότητα δεν προχωρά μέχρι να γίνει αλλαγή κατόχου ή να κάνει αίτηση ο νόμιμος κάτοχος."
